,category1,category2,macro_state_1,macro_state_2,innovation_success,outcome
20454,3,1,4271.592429560523,3.483035705193501,7,-21.174458789377635
20455,1,4,2785.8719769375075,7.057666271214563,9,400.3068273047297
20456,5,3,2739.818458020407,9.565518985375718,7,93.36550045133855
20457,4,5,2735.311466761363,3.34172155034818,9,-180.0336203188993
20458,4,4,1260.1265103781097,1.2293842315629,7,147.93435878706958
20459,1,3,4514.247708211406,8.193489576230395,8,151.30040724687493
20460,3,3,3139.9471863542853,8.271150935507068,9,99.62309414290712
20461,3,4,3382.291073792049,7.927931520434226,7,238.09936509555524
20462,4,2,1330.7758155840254,2.457779693042632,7,40.8195197557889
20463,2,3,3789.826103085974,4.915610527736457,9,43.49815647560073
20464,3,4,2235.657021996872,4.101871474571502,9,207.8957369421212
20465,4,3,4144.811586955565,9.330337247417805,8,-61.48179070898084
20466,2,3,2738.8606889060115,8.977373959792224,6,154.56635960603924
20467,3,3,2486.0895496745857,9.826822603931785,8,177.73956736234788
20468,4,4,3321.146459825508,2.750442783513962,7,176.04714171334837
20469,2,1,2508.8149950122793,6.2837188237182335,8,86.03116440244932
20470,5,2,2825.3631176545114,8.327187786829743,9,188.72709579036925
20471,1,3,4420.751946401822,7.855027486672044,6,93.78496667576667
20472,4,5,5194.342626113106,4.167555394354866,6,14.686293555664193
20473,3,5,3949.843109744023,5.216316527499854,6,69.96467078115357
20474,4,3,3849.0100981968485,8.910033902097718,6,35.65260596256104
20475,3,5,4074.4487537171876,0.9134857633478777,7,-184.5298844141098
20476,4,5,2736.4236890691677,0.38374443822091875,6,-95.58030409141558
20477,2,4,2712.883386114122,3.478770673354207,8,169.70793909080788
20478,2,2,3108.155888973038,1.958102451158582,7,81.30534815871819
20479,3,5,4043.757831692063,1.020076293710268,8,-87.72044789752239
20480,4,2,3498.010093007413,8.872731849624396,7,162.28945800853083
20481,4,2,3321.4796030073876,8.8600644924441,9,117.05006132903426
20482,2,1,3154.5419868317604,5.1050077221938075,10,73.85104868344678
20483,4,3,2887.6079410859243,4.610782282493147,7,-59.635633728733
20484,1,1,3096.988452652959,2.493085330021766,8,-18.84107479112021
20485,4,2,3330.231427587383,6.958493021782884,8,157.85469422392273
20486,5,2,1962.4881494224494,3.8324639303428745,7,56.03508461554618
20487,1,3,1633.0429650231783,5.582490082918653,6,18.84989073421013
20488,4,4,3012.9876320829926,1.3739067036768582,6,83.71209532497684
20489,3,1,2428.719377934134,6.1003792854154675,7,120.56741445634225
20490,5,4,3262.429819893906,1.4582675936733724,7,79.50227678844949
20491,2,2,2102.8154680397256,6.007839759930823,9,219.5107738112242
20492,3,5,3566.899079897532,4.734351645402674,10,40.15303012432228
20493,1,5,2391.024097133035,9.727354953388994,9,180.62104659149495
20494,1,2,3349.962291542764,8.93195369128035,10,233.64359700203048
20495,3,3,4391.7497979197005,4.044382595277578,9,-31.94814356047739
20496,1,2,3576.4606780161785,4.8557695581099045,9,247.69058283287308
20497,2,4,3315.89690718167,2.7204532672591686,9,250.53582879396043
20498,4,4,2534.7492997172485,5.91673307485761,10,204.4074890101999
20499,2,3,2401.0363642259235,9.115147146078202,10,133.28229015439098
20500,4,2,3567.999513418153,7.508435660360702,9,134.7502897754837
20501,1,1,2187.088077993822,2.2868384664191863,7,32.290288645777075
20502,1,3,2072.8452413434798,0.6000310460646208,9,1.8787296123008481
20503,3,1,2650.48144668812,5.879534334351961,9,27.383558016785475
20504,4,1,2599.5181298927896,5.442250989399979,9,-29.462824862040932
20505,5,3,2424.3140536587716,3.5249832516073165,6,-61.10406309413859
20506,3,2,1574.7868990555642,4.562608394082775,9,76.17864830774977
20507,5,4,3334.3473073893783,9.513871405218351,8,303.58036506673244
20508,4,5,4375.880315157748,8.78553053048397,8,93.1061685312137
20509,3,5,3532.374285821798,6.456153953289697,8,18.31095662385634
20510,5,2,5915.404586942705,2.598234858304912,8,81.51710367969726
20511,5,4,4500.4473134854225,0.6818932328573057,9,154.47736074863215
20512,4,4,1615.8492364191095,9.574833350164562,10,304.51018596921017
20513,4,5,4270.950288622458,8.23024686641235,9,1.0940240217242518
20514,3,5,1580.209368964112,3.226624699919982,8,61.78779885615621
20515,3,1,1450.253901103976,5.902635167047779,10,86.37159693758768
20516,3,2,1604.78034589525,6.14116678999273,8,134.88725555591475
20517,3,3,4221.439759829777,6.084700363437975,6,10.999368752445589
20518,2,2,1661.817770945011,8.713418813684788,7,308.8625807433981
20519,3,1,3437.470805094026,8.297479998636842,6,0.9701153788630137
20520,1,3,2295.4289017495485,8.950784573948281,9,58.81189430376925
20521,4,3,2496.109224971687,2.343885676318247,8,-66.26500216531416
20522,5,3,3309.833044634613,6.672610203808525,8,2.75951021524612
20523,1,2,3137.3841471903884,4.990370551574053,9,220.83604265041595
20524,4,3,2953.3166158340982,9.866199292871844,9,73.62317218620248
20525,4,1,3465.529939249346,7.348011040884705,9,62.72137914501753
20526,5,2,2886.480318046989,4.598370847191747,8,123.25375483419054
20527,1,2,3978.7969778502234,8.086734716113993,8,194.21479737120222
20528,5,1,3680.2881993747687,1.1090262279046437,8,-56.97264129465809
20529,1,2,5349.549275949711,1.8047630257270653,10,101.35829428765157
20530,3,5,1681.4495955414022,1.9818636134795187,9,-88.83273261695706
20531,5,3,3568.6129851023825,2.8761938828018296,7,-13.206348967822379
20532,4,5,3300.1364845430026,6.475266687230005,9,-0.9716495102296712
20533,3,5,3845.9787339102227,8.140816207715494,9,76.25110776601707
20534,1,3,2431.5359035717884,5.744241690242658,9,86.73041312197218
20535,4,1,3512.7372293261074,8.260455568565115,7,137.82784804894447
20536,1,5,4945.122668422368,6.438795634120681,7,114.12576919501849
20537,2,1,2499.9583302156693,4.330940326010775,10,42.4880833490117
20538,5,5,4794.3553009043135,7.881336897607294,8,54.66403169797199
20539,5,2,2542.500384324315,2.325108980697258,7,-47.57931199517522
20540,3,4,1035.023922278322,4.8954104495231485,10,203.62630412256112
20541,3,4,2450.1548797864007,9.029105459814806,10,291.74042097783627
20542,3,5,1972.4739619694676,0.8692166148915548,10,-150.20338349649418
20543,2,4,2374.2994474123034,8.254802498376643,9,310.33645131932957
20544,2,2,1872.211409164034,4.659426216920956,10,128.15904582874077
20545,5,2,3042.8515797551318,6.301473620061281,6,138.35777834434305
20546,5,5,4503.70575934475,2.4971131957241033,9,-172.65048314280563
20547,2,3,1546.2969334755426,9.504850683779189,8,163.80505633856077
20548,2,3,1786.2827497240605,6.440700480259035,6,-11.121520073781674
20549,2,2,2004.685491966507,2.384761992453408,7,73.02264085659226
20550,2,3,2159.9580939030197,0.6362904707435479,7,26.670840453184447
20551,4,4,4427.831934235023,7.602876502952315,9,248.1996892452377
20552,5,1,2702.043110855727,9.153174097705566,8,130.9397225396125
20553,5,5,4370.2516485034375,2.010883072588091,9,-53.88018233970613
20554,4,3,2147.5198650102484,6.656454581634403,9,4.233719065733888
20555,5,3,3706.114819669129,1.506112201037576,9,-103.52108228595156
20556,4,4,2548.801999238602,0.9348771275241663,8,87.49796423956948
20557,2,5,1333.4411636807956,6.010363503928269,10,105.45794319485694
20558,2,1,3294.4207116825455,6.618549882460534,6,-49.83828119824305
20559,3,1,2081.3941211380047,2.434715934216458,9,-44.56440922117529
20560,5,4,4352.661104344134,9.57420750979964,9,292.0279643765402
20561,4,2,2089.956013877791,2.6123630284024415,10,17.756383782664724
20562,2,2,2371.2447225078317,2.947263991808977,9,88.47058600018345
20563,3,3,1680.1366466241439,3.8205049191213183,7,-69.69798741134773
20564,4,4,4546.403726868595,1.7980376463943981,9,161.45127588589995
20565,4,1,2579.5073566588335,0.03644643004800274,6,-158.08585184413153
20566,2,5,2298.540395798406,8.661580733025536,9,214.76722057925957
20567,2,5,3107.688428777129,8.654850415757625,7,172.4276845278602
20568,4,3,3323.6583367344856,1.2525099198256173,10,-119.92390508279826
20569,5,1,3083.7753311989654,5.746899872730221,8,-20.2301467742195
20570,3,5,3041.014734786274,0.17847114011148357,8,-26.793650733864126
20571,3,1,2169.0534885358384,3.216342340351087,7,-65.24802787976247
20572,1,5,2486.4143618472926,9.806525744606136,7,200.14882345058842
20573,4,1,1958.8824153501405,3.2375539201640526,8,30.347401369019167
20574,4,5,4750.711548836009,6.298841781745357,9,-45.00089624844035
20575,2,4,4578.708158347187,7.067518909604441,9,334.86484531133084
20576,2,1,2428.0638803535817,3.628277499301513,8,40.41706701896185
20577,3,1,1532.2395216878544,1.9818532565427727,8,-101.63484671992032
20578,4,3,2157.0964201511765,2.0178837039455635,9,-80.26700720599342
20579,3,3,2401.5406114586526,9.088596541732365,7,103.27202531182131
20580,2,4,2344.080342019051,6.884074922422508,8,298.21215138336566
20581,4,5,3210.967356133791,9.245718675405316,7,70.22950576637385
20582,4,4,1672.6366592580066,4.398490108703382,9,141.96400503327348
20583,4,3,3047.465316046733,5.580285785777905,8,14.348429009025715
20584,4,1,2271.837330557456,5.369654067266864,9,-65.37210487080122
20585,4,1,1918.4065657839033,8.330636539825155,7,-9.476134389352538
20586,2,1,4417.641252875939,8.863351505575753,8,124.51034765193172
20587,1,4,2046.846948178573,9.860684660549937,9,385.01577345445247
20588,5,1,2834.464550068532,1.466243969248463,8,-89.6670407699198
20589,2,1,4362.689807432763,7.240843396840213,8,82.22244995154014
20590,4,4,1383.222919309068,6.4717475406254,8,254.51488126547886
20591,1,2,1119.7383973691713,0.3485041669036082,7,88.45404213407632
20592,4,3,3188.3175250563786,3.4922632240577767,7,-36.02052187905034
20593,5,1,3312.6188049506172,3.4725538676757104,7,-82.67119923205945
20594,2,2,1775.031228471339,3.5734573423437266,8,74.4240217738929
20595,4,3,2519.9974424217435,4.163602764180048,9,-56.46151719537025
20596,4,2,3122.926781619641,8.91545335487286,9,213.50686474106024
20597,2,3,3656.6242394395017,7.349283999251719,10,151.1944463940264
20598,5,3,4251.052886499839,9.222812539398058,7,78.57855364109378
20599,3,3,4427.098224779795,5.670755861659348,8,98.20523439888379
20600,4,1,4000.0718934772212,2.1099095021627248,7,-45.596611827145296
20601,4,2,2090.6280049177253,6.664234330105976,9,104.54136807680854
20602,2,4,965.5482375775089,2.496388903176129,10,162.87488611695164
20603,2,3,1865.0547994950675,6.395716035480091,7,110.97823142674422
20604,3,5,2805.682740783547,8.003355504632154,8,-9.909476592669662
20605,1,5,3430.5461983733476,9.172971128483393,6,138.97376026258445
20606,1,1,1722.1182916426906,6.536375837960695,6,64.05256400652557
20607,4,5,3817.7060274174655,6.682004561663973,9,41.394658192949095
20608,4,2,3867.5620517731345,4.3868089900079354,8,84.09618033668282
20609,1,5,2272.6684235539788,4.323049779199749,9,84.7725518881143
20610,3,3,3641.7388360961736,8.414167978605743,6,53.1161355123531
20611,3,3,2803.5273926370796,1.465162799009575,9,-89.37637250024893
20612,1,1,3230.265981354599,7.075718460413586,7,-8.189489630987325
20613,4,1,2773.3919984597433,6.219341439175077,7,8.006958964608362
20614,5,5,2555.6046658023374,3.6875998343438434,6,-134.69537121835685
20615,5,1,3720.951316748591,1.6000235456863654,7,-107.58468613591182
20616,4,4,2796.0509408688786,8.034991355321683,8,217.8969265346251
20617,1,4,2575.074789586855,9.70627522574772,10,349.7158113162284
20618,1,1,5256.584531041902,2.157422505178851,10,53.41768924384903
20619,2,1,3593.055698640107,7.697194550108529,8,42.69488770014295
20620,2,3,4459.730873567332,5.197637443565039,9,-75.1007036731099
20621,2,2,3474.9174443128372,2.4264355332368472,7,5.1571044708580445
20622,3,4,4128.457650963013,9.44740526569137,10,368.5371799930509
20623,5,2,3674.7593926392265,5.9046922997878735,9,-21.272211805526013
20624,3,3,4224.143230122469,0.04116708348351983,8,-165.63113585450543
20625,2,5,2666.2960982958266,5.145368271122455,8,-11.091652956627481
20626,1,4,2535.0940860108267,7.39222555482476,8,237.65871737177028
20627,1,4,3091.6815230087022,4.105573387082535,9,143.6962134061833
20628,4,3,1344.6762178737222,9.633156298053379,8,158.92414541618717
20629,2,4,4741.967586759735,9.545381812878732,8,432.96670569031164
20630,4,2,1906.507909688788,7.9184529004212365,8,161.84153607074217
20631,3,4,2922.9142664506567,2.3863647551724334,9,134.49008628038973
20632,2,2,5442.514079412671,6.205202309006813,6,323.6689105100156
20633,5,2,2926.9482661944235,8.32309316844725,9,109.58225632451303
20634,2,5,1079.8738225233799,7.81279896320372,7,71.07209476915926
20635,3,2,3683.3809907256755,6.632856362729429,10,198.37846875903764
20636,2,3,1514.1679051309352,8.84946775284831,9,174.81525075914172
20637,2,5,2781.6956198595662,0.41481163304666224,9,30.846429521452407
20638,3,5,4713.446046446672,8.832649911787936,8,175.63123976340907
20639,5,4,3498.447196277345,8.334570968047714,9,235.32252752955569
20640,4,3,2301.036833420249,9.998425338622278,8,182.4314612950761
20641,1,1,3533.8584307330652,2.5970431232293167,6,28.248322127810376
20642,2,1,2104.158730832787,7.948146893147169,8,110.67885898492528
20643,5,5,3523.6635815687914,1.8678941289778783,5,-88.22486876233985
20644,5,1,2611.7977614126976,9.615567646343012,9,-6.357614490610686
20645,2,1,2690.9377559575178,4.644858163873131,8,-66.7292946480288
20646,4,5,3194.0475191243045,2.1219558509458603,10,-30.390951646341257
20647,3,2,2676.902086780968,4.869702910067067,9,87.74833614858754
20648,1,5,962.1746682871079,5.991822065797442,9,65.78280501300611
20649,1,1,5063.520776978435,3.4174590020930817,8,-21.43570994094867
20650,3,4,2775.186695257903,7.158117879867675,8,239.53437439990157
20651,4,3,3016.019759036313,8.058222219934445,8,74.8568657869692
20652,1,3,3798.443194164985,4.687341468426335,8,-37.785832221346915
20653,4,1,2847.1405472180177,6.557906517892316,9,10.88984628909294
20654,5,3,4450.337604612296,6.0982711520111135,8,-82.08233224210016
20655,5,1,3712.110270943845,3.9241660016963253,7,-137.19044833108504
20656,5,1,2924.8140994611194,8.918100943719732,10,4.897926931031392
20657,4,5,1648.0207270967558,2.9188101252903556,8,-149.94214107106012
20658,5,5,3506.976510475252,1.0611224521656504,9,-227.23382813765193
20659,5,2,2365.8669118408216,7.834583717912514,7,67.2019134804475
20660,3,1,3158.1522634278945,4.603755852767853,9,-3.9603540562924877
20661,4,5,3709.5998254542037,8.215440025963046,7,41.08659307231333
20662,1,3,2008.3618828482397,2.9413146572988715,10,24.553406761976564
20663,1,1,3025.4023038733762,3.2966678508008096,9,-4.867627765163796
20664,1,1,2680.776880840462,9.756248620456097,7,168.61589124602045
20665,3,3,2321.2879199480262,1.865323793114484,10,-73.44567331205091
20666,2,1,3423.0608293469563,3.7391086907702134,6,-1.4871913506853947
20667,4,2,2467.7167339189264,4.862242338584391,9,-1.0632902636541957
20668,2,1,2137.348224298018,1.2316082396290384,6,-78.01898308307398
20669,5,2,4253.281900751279,8.552023127541272,9,256.1795567783357
20670,3,5,-175.6190025259503,8.843687078895702,9,1.9562964501026983
20671,5,2,3829.4564388244708,7.06944994646596,7,90.35198898914027
20672,4,4,4129.509179222849,6.091909830980253,7,234.4548095346124
20673,4,1,3933.971793288625,3.5217089749473374,9,16.05538178942622
20674,5,5,1260.773531036714,8.092433745146721,10,67.51966659423994
20675,3,3,4241.540280553103,0.9537551012029044,8,-143.38725596086567
20676,1,3,1044.4791834384914,1.3115677934910397,8,-61.84640364870383
20677,5,1,1647.0995454713573,4.265459827564463,9,-7.1317187092883785
20678,4,3,3982.468548190473,4.704177488142429,8,-67.45214581803873
20679,5,4,2398.2796701178113,9.704689848134343,9,354.65029306723125
20680,2,2,2928.770720949479,9.998307428004722,7,231.66617932329547
20681,1,1,2805.6091460495372,2.598739616547594,10,23.88886635331143
20682,2,3,2540.6759728483744,1.585309941272769,9,-34.01232184665531
20683,1,1,4228.431939284088,2.102398623912829,6,-17.56565932738544
20684,5,4,2966.474027418063,3.9291569355605125,9,123.75209685823837
20685,4,5,1816.324338363555,3.042177296080466,10,-25.4509032331043
20686,5,5,1771.986635627216,1.2312982070005818,8,-78.58796946220426
20687,4,4,3521.4842586757586,7.15442527433816,9,324.7191820848645
20688,1,2,3234.2179645377432,0.7019793094444537,7,100.81541943683399
20689,1,5,4642.366072646818,3.850571424775775,8,-12.136815299173303
20690,5,2,3037.78020212138,6.266127494639755,8,89.40527438040641
20691,2,4,3487.404555572112,2.048947091283244,8,198.6607824561931
20692,5,1,1484.4935601624416,9.528819620897195,8,66.68174453636087
20693,2,2,3327.587957727912,6.553515526309276,8,118.72074500999692
20694,4,4,2779.624744842256,5.300647257498365,9,153.1931496057707
20695,4,5,2995.5573004293965,1.2832774802280345,8,-160.9725694318674
20696,2,5,4019.3901426053903,1.9920623825864936,9,-59.242237115483626
20697,4,1,2328.9598800490694,5.462396231410532,8,-36.63443716950782
20698,1,5,2281.6643068596723,0.8227844607756774,9,-58.81814469190889
20699,5,4,3152.4871389014447,1.3628421892573062,8,113.29067251374389
20700,5,1,3576.1526361356696,6.327833616021951,4,-29.488204087373532
20701,4,4,2814.772198180647,3.571649764347459,7,2.92738296534165
20702,3,3,3012.8023295880785,4.527600459977814,7,-73.72067688780672
20703,5,1,2022.1671905945389,2.6417002106270937,8,-71.54766174738884
20704,1,3,4244.037472405135,9.855722786319024,9,151.1756702567838
20705,3,3,4122.973878826146,1.2905477069609816,6,-195.84995901803347
20706,3,2,2584.250908113365,4.033921572576238,5,-13.780958933813096
20707,5,2,2718.7751588242213,1.3274417135103622,7,-23.329283287331506
20708,4,4,1387.2233426621713,0.5323927680418861,8,198.95579651622023
20709,4,2,3512.313464933067,1.8413527717706457,6,104.61364406489436
20710,1,3,4827.0740577839,3.717533697184413,8,34.121333571123266
20711,3,5,803.9399246791672,4.917679894898944,9,-3.9848704317875523
20712,1,3,3091.486243009721,2.6215754901881807,4,3.2634457660244607
20713,1,2,1847.7843814490184,5.67839304193729,8,233.087367997723
20714,5,5,2958.4764248362962,4.1459055567387795,9,23.640345997381786
20715,3,4,4527.724108696861,7.1224004088063975,8,279.29267818948597
20716,3,4,1504.958857970677,9.063246589329228,4,340.3822052730999
20717,4,5,2753.4332980057784,8.310706891859429,7,5.521106775890296
20718,4,4,2474.584518564607,7.504655377240916,6,320.27397541107143
20719,2,2,1553.9765428622065,2.5407839300789004,9,31.496644738785328
20720,1,5,2983.248032256691,4.310797853942523,8,-8.762487268358452
20721,1,1,3056.08809718287,4.506300460841627,8,64.99477881611415
20722,3,4,2510.508205649903,8.87047715338581,8,229.89463315516474
20723,1,2,3913.797514318308,2.405354700592368,8,96.2356562175784
20724,2,1,3879.1215690605864,3.2068735867314793,7,-69.7238974738814
20725,5,2,1405.1690245346826,1.1583469422968395,8,-30.184720769450283
20726,2,3,3535.884056150937,6.016934259048071,7,26.792091921886666
20727,1,1,3071.868643928382,2.2127621139993603,7,-106.01442948716362
20728,1,2,3907.968367526979,2.6293282978768637,8,91.32632851421987
20729,2,1,2351.0853358673357,9.62618914260839,7,132.5549005117409
20730,3,1,3003.2598544828265,8.672913944183847,6,131.27516485139734
20731,5,1,2918.7301802053485,9.199364248688717,8,66.55400035225134
20732,3,4,3227.027504599024,9.57617853867495,8,369.65005810487423
20733,3,4,2063.1505620407997,0.5152537758113895,5,79.9361257048177
20734,1,3,2654.959530914824,7.196363537016768,8,152.43514209842462
20735,1,3,2933.4150690667434,0.5321011776416129,7,42.40917583119134
20736,1,5,2488.519848071531,5.662531199240865,7,65.72140954702392
20737,3,3,1431.7063869919227,6.217577853005896,9,-26.00861547545216
20738,2,3,2613.9020088810976,6.636954008726929,8,26.476305814593374
20739,3,5,3333.671403519991,0.5026754235712461,10,-75.37016936801312
20740,1,1,2333.823457958362,7.040153092831987,6,136.26810481134987
20741,5,2,1852.4631566893368,1.6644139723911733,5,-52.62399954929642
20742,2,3,1444.23512986027,4.714480499385408,10,-43.65269182423394
20743,4,2,2359.876578760465,7.0821859474019275,7,174.60369247221706
20744,1,2,4689.012180481596,5.579186837967268,8,262.783568629965
20745,2,4,2891.3545895023094,2.807519044647806,9,167.39471418956188
20746,3,5,3486.372447210983,9.150560581937466,7,101.79570713730521
20747,2,3,2546.863387895738,0.2825867890660816,8,-23.46300222683373
20748,4,1,3991.6000236502186,8.115561989401531,8,-7.237209994126289
20749,1,3,2642.409059905513,9.914058181226103,8,161.66880372908957
20750,2,4,1352.8067537774396,0.2783462933437697,8,146.80865282987662
20751,1,5,4690.932473576948,1.3875598344825524,9,-26.788020091506446
20752,1,4,3475.301236813534,6.752423841646227,8,305.7690065080887
20753,2,4,1962.7004932411016,0.016909397104631907,9,230.61286342660947
20754,3,5,1055.7351102374,3.7363526168219674,10,1.5783005228671314
20755,4,1,2756.048988806624,4.486193618457208,4,57.43509318814593
20756,1,4,2767.541798024289,3.3065043373946947,5,264.96340130504257
20757,4,4,378.9456885960418,0.1261787969460404,10,108.17226538429357
20758,5,2,3205.4827813171946,3.630395513394742,9,46.93980374299804
20759,5,3,4027.8507414836204,7.5670358352990625,7,-73.19029706886056
20760,5,3,3091.714589112931,3.6501577525143105,6,-134.34010066726555
20761,4,5,3473.1325287315194,2.8556719815582388,9,-62.95538421402971
20762,1,5,3070.9839673341935,3.5546332212529053,10,-16.473359524801324
20763,3,1,2699.828842663454,2.7732237207036636,8,-146.24947586104525
20764,2,5,3268.769605687709,0.4759768346128701,9,-67.86700094894259
20765,2,4,2928.0807549043134,7.954524013012961,8,362.29652364215167
20766,1,5,2539.0266767346384,4.290277488980189,9,5.405785891249366
20767,2,5,1592.993227840622,6.25338600028813,8,-56.17008147512563
20768,4,2,3000.882243205086,9.735819529360088,7,166.09886388143835
20769,4,4,3852.370362158361,3.891586004523835,9,171.63000784139768
20770,2,1,2476.804482794223,1.2166416146342296,9,-43.079907892932525
20771,5,2,2242.8154946588083,3.6513031203662294,7,56.49654447290887
20772,4,2,3495.43345896087,3.053163476132661,7,10.184779948626257
20773,5,3,4312.4053726497195,0.42343985988265054,9,-167.27488321669395
20774,5,3,3091.001358413921,4.387071948201315,8,-72.83162182683314
20775,1,4,4761.097270192336,0.7672696573968008,9,106.75250348359371
20776,2,2,3030.490956079229,9.815889627538144,8,262.19115801997754
20777,3,1,1309.0608967449193,0.18955051687034485,8,-58.930889567254965
20778,2,3,1846.411393032955,9.2548070712235,8,71.44548737178603
20779,2,2,4412.488856679205,3.116378196415046,8,13.546252173002756
20780,2,2,4679.4464500994145,8.932505843220337,9,206.8078344169727
20781,1,1,3855.4295539981376,7.035611026126763,5,71.15670217634928
20782,4,2,2952.7364403625975,7.769365116926484,8,117.69216945360591
20783,2,2,2472.794567828096,5.859285828238082,7,191.46602399814535
20784,3,3,5014.138473073405,1.8973722849445496,7,-107.5147687553152
20785,3,4,4625.687146241722,4.808504849432732,8,221.6771695880879
20786,3,2,3069.9422369179406,8.192170103928914,6,182.2840459084882
20787,1,1,1672.058160239709,4.188881627254888,7,-34.21167669484845
20788,2,2,4390.629086185214,4.991069364925204,5,171.04542859620062
20789,3,1,2954.593631327694,4.256433754969659,8,-15.516426528314629
20790,2,3,27.845449354146012,2.14177385017282,8,-39.83751851132352
20791,4,5,1818.9976389257363,9.587731495333617,9,91.39493491459096
20792,4,5,3108.183033071822,9.795376051194635,7,156.71409995002585
20793,1,5,2225.79259735925,5.264102376808863,8,-19.298044872860153
20794,1,4,3593.7543318150683,9.825131120722647,10,335.38845731330247
20795,4,1,2059.7535850086474,2.6962995748669627,10,-100.83289210097689
20796,1,3,2167.3677378279617,5.570206956594771,8,-9.581548117683013
20797,3,3,3591.007651188755,1.1647938984271333,7,-31.179313093896184
20798,2,1,2591.3037068683984,2.8258611811724412,9,-36.96395913086674
20799,5,1,2453.9763341755665,0.054076093099868494,9,-148.52886230197504
20800,2,4,2215.097441026971,0.9230649070799157,9,210.3234433676779
20801,1,2,2671.174852041194,2.9883206083207603,6,136.52515175879265
20802,4,2,3927.2327051190896,8.986253063889421,9,242.99259870014762
20803,4,5,1072.4435707554676,3.1003005302637456,8,-120.01446475342505
20804,3,4,2405.3623528403627,9.37457013600362,9,290.20724248885637
20805,4,5,2260.259435678452,3.5751378351439156,8,-1.3817786814970532
20806,5,3,3627.942587758112,1.1167937495063773,7,-122.39485435330937
20807,4,2,1995.19128275823,2.4571129840922437,10,61.2425907458565
20808,4,2,3911.5530410061474,6.943042657940603,8,239.69231993152354
20809,3,1,4705.218647491096,7.385679790646318,9,-11.060330484291782
20810,5,1,4760.077647951237,5.217281131180491,8,-62.732960285616365
20811,2,2,1358.1669133131252,0.4413098277026095,8,122.25526467460085
20812,1,1,2903.936861604016,4.105337514215719,9,13.954818034415693
20813,3,2,3584.6021345335057,5.543058591113027,7,56.36649917549228
20814,1,2,2027.3312519526505,9.967423812558064,5,190.01851464254747
20815,4,2,3415.727318673547,1.1388218137030481,7,-47.20433666963659
20816,4,3,2965.4493907070023,7.6849132965957745,9,30.782691318214376
20817,1,1,2787.3895991176364,6.021334556826478,10,73.34280109167108
20818,1,2,1906.8170787208376,6.500728820248143,10,236.3242267003949
20819,4,1,3937.2866641268038,4.131541687258751,9,-58.52684780575737
20820,4,1,3803.756076084958,3.345321129430152,8,-105.18427195709992
20821,5,5,5482.784257535172,4.322039241465023,10,30.315363570971016
20822,2,5,2423.92754089944,3.857806143332062,10,16.629069138627237
20823,3,5,2438.6443247889006,8.069223846596747,9,90.49750197496705
20824,1,1,2408.7028182007525,2.4842929753602396,7,-41.70881119213074
20825,4,2,2860.5610801243224,8.119515104080227,8,246.8567577459898
20826,5,1,3588.7449198722334,3.9217150038843487,9,-88.83374070293203
20827,3,5,3986.1009359650748,8.921093767719928,10,184.30804643089888
20828,2,4,3721.048818574519,4.38370055101529,9,165.0938248922044
20829,5,5,2750.8018481630634,0.9766576242970215,6,-206.93161716924402
20830,5,3,2046.163814295495,9.189357236283376,8,105.4508045851713
20831,4,3,3861.7697073638833,2.397879934530688,9,-49.65956150275347
20832,5,3,3876.3911842339694,3.123770789831284,8,-66.87606733834038
20833,1,1,4616.384644548359,4.461434873864842,7,78.78572892859044
20834,2,3,2439.8590756290528,6.717210975235228,9,0.38274212584900624
20835,5,3,3099.2532571039856,9.290243164569048,9,38.65292232458936
20836,5,3,3073.5391708997536,7.6105783657122466,6,-17.82260232624811
20837,1,3,2822.9909989304156,7.928475618727968,7,34.56223886916868
20838,2,3,2517.5440369066064,5.267315577207073,8,11.475700737035961
20839,4,4,3141.780159362676,6.500794406006819,7,232.52367498065803
20840,5,4,3063.163523401862,0.5734728960753366,8,105.45159523237638
20841,3,1,5074.136369545329,5.228587168017119,9,98.32026843320996
20842,1,5,3027.664147189999,8.755482589140847,5,99.9643373641398
20843,1,5,2557.7600049418365,5.970295057140199,8,33.09360388188064
20844,1,3,1768.8782761588714,3.8038720711600273,7,0.7014179108731575
20845,4,2,3904.6015010093242,7.22783142878825,9,222.53664604587306
20846,4,3,3972.311171216337,6.0750232253895025,10,-29.829281066702904
20847,1,3,4002.0019003955376,2.8493487779475855,7,-24.650760822019773
20848,5,3,3623.477840569272,5.641391783506082,9,-78.0494994007326
20849,1,4,4879.6684090934605,8.08025261846194,9,319.94427423235624
20850,3,5,903.0171234854004,6.72696636976437,10,-55.38901517966538
20851,1,3,1749.6667503638498,7.76577634164529,9,140.4091326666366
20852,5,4,3509.98294050303,1.8034877676791994,4,25.35247104749324
20853,4,2,4205.405443308923,1.7620246054655497,9,23.436183676141823
20854,1,4,3814.8780569949795,8.12206480461812,9,431.55335720490467
20855,2,1,3076.0928323057083,3.1273117716743846,9,38.84361973208211
20856,2,2,3512.8529469137766,5.957363849213069,9,129.65098040985617
20857,3,2,3554.141555283112,7.675479210049393,7,255.71191410754312
20858,3,4,4312.370425996516,9.90648298050413,8,320.9386921275782
20859,2,5,2460.231594080547,6.868022783466332,6,4.852908438742112
20860,4,4,1454.4396132346415,9.710172131585612,8,319.6089170718107
20861,1,1,2936.716256285426,2.5098020767007023,6,28.781419729257014
