,category1,category2,macro_state_1,macro_state_2,innovation_success,year,feature1,feature2,cat_feature1,cat_feature2,label
21802,1,3,2.38157651135141,4.635286783779299,7,3,11.039290127626401,-24.8793615609434,3,2,True
21803,2,2,3.4504070340391912,8.928379286216776,7,3,30.80654269173218,-168.75738605083305,4,8,True
21804,3,2,3.5176761399295486,8.643396230524873,5,3,30.404668688074345,-155.84582114235727,6,13,True
21805,3,4,5.358097013932801,2.492686983454221,10,3,13.356058682715222,38.270584517112724,12,11,False
21806,5,2,3.614114950949225,5.109348218947996,9,3,18.465771787705748,-27.61063629625078,10,23,True
21807,1,3,3.8267894907086113,1.897040244880167,8,3,7.259573672558714,14.009156819656207,3,2,False
21808,2,5,1.3528442316978926,4.647416551213272,10,3,6.287230673606189,-20.71373614367098,10,5,True
21809,2,2,3.0000807955286772,9.120765211638926,9,3,27.363032551963993,-167.48048691832346,4,8,True
21810,2,3,3.8493561894796953,6.770542348521197,8,3,26.06222909541446,-76.13262290729342,6,7,True
21811,1,2,1.8303870562151505,1.0328965269714718,8,3,1.8906004333781652,1.5077359402030812,2,3,False
21812,2,1,2.0399672870423946,7.0525606760018835,9,3,14.386993068925438,-72.11614634430164,2,9,True
21813,4,1,3.0687987478685943,8.777764582819284,7,3,26.937192960841113,-153.7835143029161,4,19,True
21814,4,5,1.9649986642882091,6.68553727103809,7,3,13.137071807638884,-62.0140546476048,20,15,True
21815,1,1,2.9585265330395214,0.3501961622575278,10,3,1.0360646378075093,2.7023988608865728,1,4,False
21816,2,1,2.698124223478386,0.23722153006114688,9,3,0.6400531565885865,1.5751085369790585,2,9,False
21817,5,2,2.516063274985337,0.08274504942803351,8,3,0.2081917800527216,0.5065968528135049,10,23,False
21818,5,2,4.37783507809633,7.8965672300580465,8,3,34.56986901629409,-121.64210959673916,10,23,True
21819,5,4,3.13265897803008,7.4032349782639075,9,3,23.191810521124754,-99.04238941348575,20,21,True
21820,4,5,3.1589516039531462,1.678548744484677,9,3,5.30245424870341,7.8497684319812615,20,15,True
21821,5,1,3.4091464316380913,7.860612649973806,8,3,26.79797956614744,-119.2903007583561,5,24,True
21822,2,4,3.746244759853343,1.94550105991936,7,3,7.288323151012027,13.124401997267901,8,6,False
21823,2,2,2.574217397144428,9.128999823384937,8,3,23.500030163885917,-154.03758473436127,4,8,True
21824,5,4,1.8057937414497012,3.8261219110246802,9,3,6.909187000951938,-13.958825126884468,20,21,True
21825,3,1,1.1592541171711974,0.09441464767111385,8,3,0.10945056903400674,0.11654728586665401,3,14,False
21826,5,4,3.1138895257704364,9.795099403186365,10,3,30.500857435462276,-203.78262996746562,20,21,True
21827,3,3,4.074540581520271,9.929446537351101,9,3,40.457932868472994,-236.87739211222643,9,12,True
21828,1,5,1.8988412152980543,9.91727060695464,9,3,18.83132217174942,-150.9976271857099,5,0,True
21829,1,1,2.6983550449255613,0.9337394357615192,8,3,2.5195605171330424,4.446055816766393,1,4,False
21830,2,3,4.658769852077347,0.6921435241857088,8,3,3.224537383786948,12.790534881800133,6,7,False
21831,4,4,2.5473695458546404,4.509949409977344,8,3,11.48850778032139,-22.54711403847578,16,16,True
21832,2,1,4.029497654068337,2.8385672649394147,9,3,11.438000134988549,13.621861951618582,2,9,False
21833,2,4,3.6917402112966187,5.25243907999565,8,3,19.390640559005757,-30.262950783789837,8,6,True
21834,4,5,2.2962823791801505,7.691485498896182,9,3,17.661822620834954,-95.28912050379992,20,15,True
21835,2,5,4.292374650189153,0.6047597760913825,8,3,2.5958555323487187,9.57251547209812,10,5,True
21836,4,2,2.748915981049233,0.5553614252747663,8,3,1.5266418971960847,3.3487722886306472,8,18,False
21837,2,3,3.970877469226861,3.1590351493017845,7,3,12.544141498858169,10.183864935901443,6,7,False
21838,1,5,3.4310470128347115,2.985894364789777,7,3,10.244743940951963,4.560474893857063,5,0,False
21839,3,3,3.985320392837748,8.959826301157221,9,3,35.70777847428588,-177.62855499329802,9,12,True
21840,2,4,2.831920483237781,4.470070471293685,7,3,12.658884129172948,-20.737150885005732,8,6,True
21841,3,3,1.7354349315989226,0.7263919721900336,9,3,1.2606060025716175,1.2720056114834744,9,12,True
21842,5,1,2.814741048302863,1.7731240249231128,8,3,4.990884976683075,5.19859075344334,5,24,False
21843,2,2,2.5099098357435388,3.0651516697042123,8,3,7.693254323836333,-4.271616639892767,4,8,False
21844,1,3,3.5518646610131226,7.560543280442903,8,3,26.854026495865373,-107.64916185957634,3,2,True
21845,4,3,2.496888494165959,7.654330516041787,9,3,19.112009796048124,-98.56908244464107,12,17,True
21846,1,5,2.9209684092451,6.228360238660825,7,3,18.19284349852654,-60.17086194086567,5,0,True
21847,3,1,3.042739315923912,2.3342445451822256,8,3,7.102497650606888,5.032082444660094,3,14,False
21848,4,5,4.742317080150381,1.7047675467958179,8,3,8.084548254855871,24.557215778919904,20,15,False
21849,1,3,3.2925599806994263,6.955401182998013,8,3,22.901075584848705,-83.88300322913804,3,2,True
21850,1,4,2.4635463926517933,4.445956104904525,6,3,10.95281912412576,-21.712975008214364,4,1,True
21851,1,5,3.148258692484987,5.190887727497545,7,3,16.342257409807786,-33.3811694829225,5,0,True
21852,4,5,2.529830867242349,1.0533884778491798,6,3,2.6648946864602885,3.934563478358589,20,15,True
21853,1,1,1.769275858327413,1.3172348042286763,9,3,2.330551738870433,1.0535050646706343,1,4,False
21854,1,5,2.7993295628536803,8.069200426468447,8,3,22.588351302404647,-119.03769438563691,5,0,True
21855,3,5,0.5769852536239783,7.829184690274268,6,3,4.5173241141868665,-32.76053539607276,15,10,True
21856,1,2,3.1314801701389876,8.929680978251607,9,3,27.963118909062224,-162.13577865587388,2,3,True
21857,1,3,2.752019978127909,7.783982598564437,9,3,21.421675620649328,-107.79307099022388,3,2,True
21858,5,1,3.5506583277626205,8.25655030545218,6,3,29.31618910064479,-137.95881910515442,5,24,True
21859,4,5,3.051385434652439,3.8098510289667606,5,3,11.625323937984781,-8.817408229720135,20,15,True
21860,5,3,2.0312579843455243,6.956542322537809,7,3,14.130532136092482,-69.59688862021906,15,22,True
21861,3,1,2.1115323823083862,2.258063282559565,6,3,4.767973742426093,-0.6986554848516773,3,14,False
21862,5,5,3.554365017641279,3.591061341667141,9,3,12.763942809025643,-0.4683897811675788,25,20,True
21863,2,4,0.9780772426269149,0.7521998907539418,9,3,0.735709595052882,0.16618013507808238,8,6,True
21864,4,2,1.9063160514952247,1.516685137883479,10,3,2.8912812234115237,1.126532544586318,8,18,False
21865,1,1,1.9168845230322493,9.359359228089534,8,3,17.940810849823887,-133.5240309380316,1,4,True
21866,5,4,4.644936667110728,4.037779707208498,8,3,18.755231015728373,11.387369045773644,20,21,False
21867,5,1,2.998822123058734,8.174740066840993,5,3,24.514591362697402,-126.88551331867508,5,24,True
21868,1,1,2.8003775896056458,4.772798329414765,8,3,13.365637481400372,-26.36266056908421,1,4,True
21869,1,2,1.5397902956432798,0.780195894608624,9,3,1.2013380672190863,0.912529669609413,2,3,False
21870,3,4,1.2311513081334609,7.811972356472149,8,3,9.617719985773121,-63.29249411940342,12,11,True
21871,5,5,3.822673339685625,6.846249208389682,7,3,26.17097432575505,-79.12992643182639,25,20,True
21872,5,3,2.0216345943462954,3.056591110723723,7,3,6.179310330210447,-6.395317492969657,15,22,True
21873,2,4,2.4354046434892953,0.9583164726428117,7,3,2.333888387406586,3.4473589291142432,8,6,True
21874,2,1,4.060129497746763,9.934728274183747,7,3,40.33628331811222,-236.9594806265976,2,9,True
21875,5,4,2.8514757048305683,8.877130563480971,10,3,25.312922130374883,-152.52693222153275,20,21,True
21876,2,3,2.510059273512248,5.6007031027362055,9,3,14.058096761211834,-43.44857000567266,6,7,True
21877,5,4,1.827022757119165,9.416477358823798,9,3,17.204118426468447,-130.56987576003243,20,21,True
21878,4,3,4.193425664066959,8.477692952084773,9,3,35.55057519735187,-152.30816638823205,12,17,True
21879,3,2,1.3611555323990312,4.182228817481761,7,3,5.692663892673957,-16.059422028577558,6,13,True
21880,2,1,5.460507743115685,0.24204842629778067,9,3,1.3217073060079976,6.897275805143728,2,9,False
21881,5,5,2.725507787311121,5.073432541896739,9,3,13.827679901337218,-32.46635193883567,25,20,True
21882,2,4,3.513368090825098,4.087330007209163,7,3,14.36029482400059,-8.242262337023545,8,6,True
21883,3,2,2.8310335404697318,0.8669653949649847,8,3,2.45440811157246,4.82062478800793,6,13,False
21884,4,4,4.965298209772552,5.523346223192518,9,3,27.425061113971797,-15.304500872573119,16,16,True
21885,1,2,1.9927130208977006,4.9298626180475,7,3,9.823801430220081,-28.853974413250537,2,3,True
21886,1,3,1.6481439247962155,4.3238539103101195,9,3,7.126333553983984,-19.06800185049773,3,2,True
21887,2,2,2.4516630132999495,7.627781761378676,10,3,18.700750417896042,-96.79730484121279,4,8,True
21888,5,3,2.834253031271631,3.034260240663494,8,3,8.599861284767497,-1.7200342567234708,15,22,True
21889,3,2,1.4435503875130975,8.46221991776756,9,3,12.215640841514414,-85.73754616686921,6,13,True
21890,4,4,3.032428990978001,1.8197111126489929,7,3,5.518144733201641,6.6919527731606845,16,16,True
21891,4,5,2.58996762008136,2.274716685329914,9,3,5.891442559863277,1.8572827740313516,20,15,True
21892,4,1,2.8466773757777144,2.8657409892743777,8,3,8.157840039006217,-0.15551790947121918,4,19,False
21893,1,5,4.233076812642428,4.382575206282469,10,3,18.551777485375926,-2.773460933231195,5,0,False
21894,3,2,3.430417317546037,8.349574794159642,9,3,28.64252596803112,-140.89709576473962,6,13,True
21895,1,3,1.7019787884744102,6.669544951391901,5,3,11.351424036045607,-56.38894994238845,3,2,True
21896,2,4,2.1536583167436314,4.4676765492636585,7,3,9.621848756842166,-22.265133453882928,8,6,True
21897,4,1,2.1709054898579883,5.848604027345578,7,3,12.696766590970055,-46.694879922431866,4,19,True
21898,3,1,5.393705842731968,3.5977739982837265,9,3,19.40533463537209,34.85065842383915,3,14,False
21899,4,4,3.2431071015181407,2.5747139229236615,6,3,8.350073007811357,5.581131839186996,16,16,True
21900,1,2,1.4020342643479715,7.144970367367992,9,3,10.017493272800838,-57.52982377812811,2,3,True
21901,1,1,3.266692192587076,1.7519637744998062,8,3,5.723126383853901,8.668982173928537,1,4,False
21902,1,4,3.3377771584789815,0.6996488503486908,9,3,2.3352719516499394,6.160747042830376,4,1,False
21903,4,2,3.4565737906276013,8.228131557777862,8,3,28.441143888450817,-135.70856102757568,8,18,True
21904,3,4,1.6382417519809411,6.864000505212145,10,3,11.24489221325681,-58.76309391256817,12,11,True
21905,3,1,4.44524324110036,3.8955115720318076,7,3,17.31649648620263,9.51942651577989,3,14,False
21906,2,5,4.177455409046726,4.591046536206282,10,3,19.178892185860168,-7.9322196368214914,10,5,True
21907,4,1,2.1633287976517876,2.10692574459997,10,3,4.557973137807051,0.2570836007004906,4,19,False
21908,2,1,3.0726464199664467,9.464402552028854,8,3,29.080762618612763,-185.87714279256937,2,9,True
21909,2,5,3.6767062039251748,9.56512534161386,6,3,35.168155684833586,-207.08484097178925,10,5,True
21910,2,2,3.0004377914477796,8.969542328326076,8,3,26.912553773900065,-160.64384683076798,4,8,True
21911,2,4,2.0725357887295175,8.82017630022785,9,3,18.280131045126122,-123.34775279559138,8,6,True
21912,1,2,4.04897581007136,8.256646173506711,9,3,33.430960628846925,-140.66646225917327,2,3,True
21913,2,2,1.1458666310016181,2.933665045931637,9,3,3.3615888826688924,-6.00984327608182,4,8,True
21914,3,4,2.9229905037420587,5.56436808036592,8,3,16.264595058235013,-42.96093667968923,12,11,True
21915,2,2,3.9361007546354423,5.830379828482708,8,3,22.948962442702047,-43.471739321717315,4,8,True
21916,1,3,2.958867068786306,9.41110826740414,6,3,27.84621833320466,-179.67051715521035,3,2,True
21917,5,1,4.347817362771527,2.4858473002600423,6,3,10.808010053269337,20.124191154510658,5,24,False
21918,5,3,2.9604761957745103,5.470276669137624,8,3,16.19462386328261,-40.645274638004274,15,22,True
21919,5,4,3.6315268232490245,1.5663833966815022,7,3,5.688363320540792,11.747286119342622,20,21,True
21920,4,5,2.6373560464383154,0.5776105873966964,9,3,1.5233647751574642,3.137743678094544,20,15,True
21921,3,5,4.798695345059344,1.9090336294236065,9,3,9.160870791076805,26.471817606860316,15,10,False
21922,1,4,4.4760453912458456,1.2257703628894712,6,3,5.486603783537165,17.83297126811645,4,1,False
21923,5,4,2.4239273635717833,1.2855817599172692,9,3,3.1161568059722398,3.547263400376592,20,21,True
21924,1,2,2.1863590775605592,7.579788218176761,9,3,16.57213877679734,-89.3806562011145,2,3,True
21925,1,1,3.705256620526535,4.534591782411017,7,3,16.80182622316364,-13.934345270742348,1,4,False
21926,4,3,2.9535509575141554,8.686199646675707,8,3,25.655133283598154,-147.07186618848385,12,17,True
21927,5,4,2.9914286088519875,2.157961349713072,8,3,6.455387318328532,5.380353974887395,20,21,True
21928,2,5,2.941770076073316,7.079711478734771,6,3,20.826883375374717,-86.18042300736457,10,5,True
21929,1,1,3.0360506910867735,3.05387837435398,8,3,9.271729548952353,-0.16529345773792106,1,4,False
21930,5,1,3.8198609860181305,6.711876091264114,7,3,25.638433624007654,-74.14673731547666,5,24,True
21931,1,2,0.3808954460313303,5.170355615256995,9,3,1.9693649082139064,-9.432194786561261,2,3,True
21932,4,5,3.664241561726669,1.4776384968583578,8,3,5.414424393395716,11.839196973096819,20,15,True
21933,4,1,2.7019093115935378,9.461034475452362,9,3,25.562857146532217,-172.78255099925428,4,19,True
21934,2,5,3.386562546612559,0.6097131621700425,6,3,2.064831759181775,5.73372679946127,10,5,True
21935,4,3,3.0079821056351865,4.706776305082022,8,3,14.157898900914425,-24.05135652922816,12,17,True
21936,5,5,2.3340276256925567,7.171875699180093,7,3,16.739356009919458,-80.98246122401088,25,20,True
21937,4,1,2.77079071795141,8.80768029894113,10,3,24.404238818989583,-147.32569505834306,4,19,True
21938,2,5,3.812109418372337,9.975602951286728,7,3,38.02808996454302,-234.38588656554757,10,5,True
21939,3,5,3.36779718470133,5.861057691977097,9,3,19.738853594412543,-49.21410412584711,15,10,True
21940,1,5,3.332517897836471,9.843716019691014,10,3,32.80435981683989,-213.59568602804853,5,0,True
21941,1,1,2.8954836824686883,5.5299174995024565,9,3,16.011785885207413,-42.18199020709438,1,4,True
21942,5,3,3.232471037044692,6.420043667272921,9,3,20.75260521102191,-66.15043637658516,15,22,True
21943,2,5,3.736584432158894,6.74259958177045,9,3,25.194292629524533,-75.7344253280975,10,5,True
21944,2,3,3.0643909355858168,7.097668662184514,10,3,21.750031512189736,-87.72391765093465,6,7,True
21945,2,1,1.943655814062087,4.4012627452308415,9,3,8.554539923982787,-21.02369661013993,2,9,True
21946,1,4,2.5801819651320534,9.838096796224074,7,3,25.38407992484079,-184.23549016012717,4,1,True
21947,4,5,2.4760053482469364,3.897655529749416,8,3,9.650615937283801,-13.71979989885024,20,15,True
21948,1,3,3.093662473772963,2.1513642113424556,8,3,6.655594728048321,6.27155534768158,3,2,False
21949,1,5,2.4624694839589285,6.684053123162657,8,3,16.459276844948413,-69.48421384175899,5,0,True
21950,1,2,4.1750987281030305,4.170829074186128,7,3,17.413623162769643,0.07435014434438707,2,3,False
21951,4,2,0.6969935970941386,1.3081917054108494,9,3,0.9118012424430235,-0.5572911945420026,8,18,False
21952,3,1,1.0868096809685526,1.8474290271463134,8,3,2.0078037516049285,-1.527174376798996,3,14,False
21953,5,3,5.832335281630788,8.455400079912359,6,3,49.31472820637663,-129.3557275949698,15,22,True
21954,3,3,2.7664332021635483,4.636838874863706,6,3,12.827505016505626,-23.99263814946185,9,12,True
21955,3,5,2.623910287364149,0.06946965807167804,7,3,0.1822821504739459,0.46562893116545123,15,10,True
21956,1,2,2.5112924966864014,9.315845751288839,5,3,23.39481353549955,-159.19125458380063,2,3,True
21957,3,5,3.393379513779687,2.266038836723813,6,3,7.68952976596774,8.66871969260737,15,10,True
21958,1,5,3.849542198793793,5.958090618659351,8,3,22.935921260766587,-48.36150053255024,5,0,True
21959,1,1,4.146961590805159,8.923339479651265,6,3,37.00474608382908,-176.74865097716577,1,4,True
21960,5,4,3.748472776165075,9.238334529578262,7,3,34.6296454812299,-190.11196626166185,20,21,True
21961,2,1,2.510694950975775,8.351393789213859,8,3,20.96780222018968,-122.46661806786776,2,9,True
21962,1,1,1.0817025555593676,8.602352787028803,8,3,9.305186993552304,-69.98105671692552,1,4,True
21963,3,1,3.642140746134727,6.094599859495382,5,3,22.197390479655112,-54.438192574655226,3,14,True
21964,5,5,3.1906875597651623,8.017709958565607,7,3,25.582007422600537,-123.48492283517203,25,20,True
21965,3,5,1.8413402433381105,5.8406478317374475,9,3,10.75461989974364,-43.01103297539526,15,10,True
21966,2,5,1.3587494041909314,1.5239873012643856,7,3,2.0707168375875296,-0.3421608956775569,10,5,True
21967,4,5,2.8875123501274533,7.464108291601757,10,3,21.5527048746888,-98.63802165729422,20,15,True
21968,2,2,4.466894366680586,5.149460095194023,9,3,23.002094290668655,-15.70044124684501,4,8,False
21969,5,3,4.034272603397275,5.727562529778285,6,3,23.106548598129322,-39.12608597464563,15,22,True
21970,2,2,4.950519072340014,9.560152192390671,7,3,47.32771576290322,-218.16340607702222,4,8,True
21971,2,3,3.638403803185801,0.6631800908050878,5,3,2.4129169645823363,7.17896776903106,6,7,False
21972,5,5,3.405787410386024,7.525177451897239,7,3,25.629154626592396,-105.5764843411358,25,20,True
21973,5,2,2.7548327155721637,9.747300273392081,8,3,26.852181681646,-187.76300926559594,10,23,True
21974,3,3,3.3469242623380278,4.075453323817177,9,3,13.640233609509869,-9.937306589892573,9,12,True
21975,1,4,2.8286740568951405,0.8342635358116735,9,3,2.3598596203640905,4.706528855134178,4,1,False
21976,4,1,4.806094266208897,9.163383423583902,8,3,44.04008453116024,-191.8953828175032,4,19,True
21977,4,3,2.808202732992125,4.8922771606833,9,3,13.738506093185798,-28.63206922348792,12,17,True
21978,4,2,3.961432396489976,4.93622831425827,8,3,19.554534760573812,-19.06168065846556,8,18,False
21979,2,2,1.9491163012918324,0.224129052183083,7,3,0.43685358920313483,0.7535668711027992,4,8,False
21980,5,4,3.2155976132623936,2.537378684452313,7,3,8.15918884166773,5.53371631615505,20,21,True
21981,5,3,4.033904982193088,8.184443863240778,6,3,33.01526887640662,-137.03115713976936,15,22,True
21982,5,1,2.7942973351997438,2.339646914949336,10,3,6.537669139751231,2.9723540218460194,5,24,False
21983,1,2,3.7642468993803075,3.183528247420675,8,3,11.9835863344429,6.9590921017795555,2,3,False
21984,5,5,1.5451639717687071,2.6487267953441584,8,3,4.092717215224179,-4.516570566128653,25,20,True
21985,5,5,3.7893787809001243,2.575075987163146,10,3,9.757938304961465,11.849091744827783,25,20,True
21986,2,3,2.7797126837906347,5.358675089741752,8,3,14.895577115268065,-38.41513339522213,6,7,True
21987,3,4,2.7707359041497295,7.615071995765975,9,3,21.099353391353922,-102.21235914350143,12,11,True
21988,4,1,3.7038543286996095,1.9653922416059377,9,3,7.279526561664781,12.655180939445575,4,19,False
21989,2,3,2.9099210457942504,6.482706419004848,8,3,18.864163842367688,-67.3976086538595,6,7,True
21990,2,3,2.4453420597514874,7.401469217946428,9,3,18.09912398260035,-89.70155990970297,6,7,True
21991,2,1,2.723199514037947,4.939954946137005,9,3,13.452482908689646,-29.820864563057512,2,9,True
21992,4,2,1.8744323103530474,1.5462858090482756,9,3,2.8984080815204902,0.9511024713044245,8,18,False
21993,2,5,2.8317447032969216,4.386943490771868,8,3,12.422703993656144,-19.31977418809421,10,5,True
21994,3,2,3.31451897751125,8.200132701458621,9,3,27.17949545709519,-132.78851601514947,6,13,True
21995,5,4,5.208234233576926,2.8346664638566423,5,3,14.763606917830614,35.04242154498216,20,21,False
21996,3,1,2.777203551609692,6.357192279478886,10,3,17.655216976834474,-63.205477765152246,3,14,True
21997,5,2,2.849111480777045,1.8527721050837498,7,3,5.278754275857565,5.259430739646239,10,23,False
21998,5,3,3.0556235742076527,2.0325805489997437,10,3,6.21080104199955,6.353916686971653,15,22,False
21999,2,3,3.688952682991959,6.572041149777414,9,3,24.24394883220495,-69.8974492674668,6,7,True
22000,2,4,2.8881744788917323,7.285683983738791,8,3,21.042326543104622,-92.53383097739811,8,6,True
22001,4,4,1.9177112262700897,8.81038623801331,8,3,16.895776596413626,-116.45709715009612,16,16,True
22002,1,1,4.5466841418935875,5.480585240860565,9,3,24.918490002916776,-23.271405198321617,1,4,False
22003,3,2,3.9459212743600967,3.978208965090916,7,3,15.69769938920231,-0.5068424630639365,6,13,False
22004,4,3,3.267255732304967,8.90903827079388,7,3,29.108106359575636,-164.2216061879319,12,17,True
22005,4,1,2.4701484208577695,1.115901372991881,8,3,2.7564420143289117,3.732903460518432,4,19,False
22006,3,1,2.3947819990552013,8.862345764460201,8,3,21.2233861061324,-137.26360295922183,3,14,True
22007,3,3,4.262606537004665,1.0980443019297548,8,3,4.6805308193264965,14.811831070944857,9,12,False
22008,5,2,2.3157719689263945,3.8158159747969744,8,3,8.836559673016378,-13.25522837002591,10,23,True
22009,1,5,3.2887906645330904,8.19191980730457,6,3,26.941509386866983,-132.0976998249989,5,0,True
22010,2,4,3.6414544010522514,5.160033663781754,9,3,18.79002729455584,-28.534145795633847,8,6,True
22011,1,2,2.2638385780608052,5.342773976133328,10,3,12.095177841029948,-37.2402712007295,2,3,True
22012,1,5,3.1104567128951173,4.240655939456614,8,3,13.190376733961376,-14.907753582777909,5,0,True
22013,2,5,4.999262798475541,1.370743328402576,9,3,6.8527061279415395,24.865177607924192,10,5,False
22014,1,3,5.442136918883986,9.001007057696532,7,3,48.98471281582562,-174.33023169854997,3,2,True
22015,4,5,3.0309341830465404,4.846562806818323,9,3,14.68961288146764,-26.67088161971934,20,15,True
22016,4,4,3.1633477462743036,3.827708428432992,9,3,12.108372830478663,-8.044326833488535,16,16,True
22017,2,1,4.102316311879097,7.339885778856279,9,3,30.11053315793152,-97.48494278652312,2,9,True
22018,2,2,3.477024297438293,9.456631439080668,10,3,32.880937285602336,-196.6150874168828,4,8,True
22019,3,4,3.0894876671017197,5.782540214428008,10,3,17.865086676995062,-48.111617183686484,12,11,True
22020,3,5,1.8472634044113334,8.142727878486768,7,3,15.041763222008543,-94.69488599160923,15,10,True
22021,1,1,3.1823997287871055,3.9259880511698917,9,3,12.49406330926448,-9.290439575880296,1,4,False
22022,1,1,4.186122457164809,3.5789663957744864,7,3,14.981991602789774,9.09640701333273,1,4,False
22023,2,5,2.6330052384330904,0.5478084928828286,9,3,1.442382631418624,3.0076515688723378,10,5,True
22024,1,4,2.4485763132004266,6.465552611112732,7,3,15.831398975321804,-63.59435444666084,4,1,True
22025,5,5,3.9171917194067425,3.350518487540098,8,3,13.124623275111276,7.437372688339488,25,20,True
22026,4,2,2.2212698175669363,9.428754891802413,8,3,20.943808658397305,-150.9521883030423,8,18,True
22027,1,1,4.661692707021716,9.636941421227224,6,3,44.92445954133044,-223.51035956938165,1,4,True
22028,1,3,3.190298237664898,1.809867104793541,8,3,5.774015834830505,7.970631220092226,3,2,False
22029,3,1,1.2404233401331406,8.839489579438958,7,3,10.964709189199763,-83.32155142345417,3,14,True
22030,5,5,4.320212046875991,3.07388910873162,7,3,13.279852758303248,16.55098510785313,25,20,True
22031,1,5,2.95595483567231,7.72836608191073,8,3,22.844701091669886,-109.02430840684048,5,0,True
22032,4,3,1.918483266420742,6.6929171341198135,9,3,12.840249525349531,-61.30492220353573,12,17,True
22033,1,3,4.119461196266396,7.641317723712585,9,3,31.47811185117666,-110.86139369474775,3,2,True
22034,2,1,3.4056561504929728,2.862436435182567,8,3,9.74847425087469,5.295563407270969,2,9,False
22035,5,5,4.2659164470826605,9.274545711189036,6,3,39.56443708858126,-198.16359741976376,25,20,True
22036,1,1,4.063357847619142,5.878401891976356,7,3,23.886050459221337,-43.35423362922559,1,4,True
22037,5,4,2.4505935812619404,1.3367733998044584,6,3,3.275888313162507,3.648750515401108,20,21,True
22038,1,5,2.487390812424536,0.1731174859291229,10,3,0.4306108439701342,0.9965511902997597,5,0,True
22039,4,1,2.8511338065747824,4.908484410550409,9,3,13.994745841965566,-28.79209881045325,4,19,True
22040,4,5,2.850680112056508,5.744212381266239,8,3,16.374911994704423,-47.38133626214673,20,15,True
22041,5,5,4.022289050317568,5.86121231020045,10,3,23.575490096905806,-43.35351710233864,25,20,True
22042,3,2,3.59649783784645,4.764655978950615,8,3,17.136074926378047,-20.017645431819474,6,13,True
22043,3,1,2.7440850841763216,6.110730402697596,8,3,16.768364151465242,-56.45313466979042,3,14,True
22044,2,5,3.4659785350470074,3.7221814259455233,8,3,12.901000925877845,-3.305273732694334,10,5,True
22045,3,3,3.8952132906286976,7.01626836064864,9,3,27.32986176901621,-85.29800363713223,9,12,True
22046,5,3,4.9807784927215994,9.285208130731727,9,3,46.24756495799231,-199.0693892909807,15,22,True
22047,3,2,2.6301218649000373,7.753370698281539,8,3,20.392309800225544,-104.47487739395966,6,13,True
22048,2,5,4.146580249254287,4.1363395181913205,7,3,17.151663750342124,0.1756455757496798,10,5,False
22049,1,1,3.1865471383576676,4.413264052574348,9,3,14.063073937547552,-17.251410665069358,1,4,True
22050,3,1,3.8433461801686484,5.004356106232736,6,3,19.233472925093235,-22.33025297871813,3,14,False
22051,5,3,4.134552302199971,0.027619290891585102,9,3,0.11419340274093387,0.4689846553903748,15,22,True
22052,5,4,3.5594146884264006,5.448077371080567,9,3,19.39196661830766,-36.624883695272985,20,21,True
22053,2,5,1.9203544017839889,6.970545046112019,9,3,13.385916862134792,-67.60143210290595,10,5,True
22054,2,2,4.528984110251445,0.2615165869164826,7,3,1.1844044667119407,5.0544075961860715,4,8,False
22055,4,2,2.9255610873930498,1.716548692493356,9,3,5.02186805937398,6.071500729334013,8,18,False
22056,4,5,2.8502511982832908,2.717825360370605,9,3,7.746484990121033,1.0258347656948223,20,15,True
22057,4,5,-0.09436353788655527,8.518780608268445,8,3,-0.8038622766755917,6.923781662663205,20,15,True
22058,1,2,3.2569541620446456,9.99226600846217,7,3,32.544352364518105,-219.19636201472497,2,3,True
22059,5,2,2.9549533120133504,8.587128117371194,9,3,25.374562671108976,-142.9139725731936,10,23,True
22060,4,1,3.8034667250406295,0.5155453589273484,9,3,1.9608596179292979,6.447152233738463,4,19,False
22061,5,2,3.1830307504776485,9.864848044258741,10,3,31.400114673664863,-209.80982925320333,10,23,True
22062,2,3,3.36651634938553,5.847388264681413,9,3,19.68532819425506,-48.8367778605096,6,7,True
22063,1,2,3.539140406045387,1.9004465350485977,9,3,6.725947121719442,11.021768325010145,2,3,False
22064,2,2,6.177131981796968,5.191205678856713,8,3,32.06676262295184,31.61546472010967,4,8,False
22065,5,3,3.372394741446241,7.463894851865488,8,3,25.171199749138843,-102.98796655298649,15,22,True
22066,4,3,2.302350758464144,6.891038779039524,7,3,15.865588359527479,-72.80223524474395,12,17,True
22067,2,5,3.9773147302965666,4.969336319410161,9,3,19.764614542987758,-19.60692432715237,10,5,True
22068,3,2,2.8561709396965926,4.898983628120207,8,3,13.992334672686313,-28.58371881003328,6,13,True
22069,1,3,2.395621330016314,8.29683902718243,7,3,19.876084545230036,-117.29310186868143,3,2,True
22070,5,1,1.8987390772137251,9.43659115841488,9,3,17.917624388171866,-135.06040228456186,5,24,True
22071,4,4,3.0670006823681013,6.282025095560346,8,3,19.26697525473712,-61.94379581235071,16,16,True
22072,2,3,3.849135068061903,8.163986216773726,9,3,31.424285642157773,-135.5911150005129,6,7,True
22073,1,4,3.8663507990230377,6.072255828310796,9,3,23.477471173661744,-51.789071736938816,4,1,True
22074,4,2,2.100700440160381,0.984387690766011,9,3,2.0679036552806203,2.3084272149089764,8,18,False
22075,2,1,4.15881767366818,7.454397584334215,5,3,31.00148042027852,-102.16785607397631,2,9,True
